id,uri,lemma,pos,morpho,principal_parts,irregular_forms,alternative_forms,pronunciation,prosody,validated
207787,7849,अधस्तल,n,n-----n--a,,,,/ə.ˈd̪ʰəs.t̪ə.lə/,अधस्-तल,0
207788,7897,अधस्तन,a,ap----a--a,,,,/ə.ˈd̪ʰəs.t̪ə.nə/,अधस्तन,0
207789,7848,अधस्तराम्,r,rp--------,,,,/ə.ˈd̪ʰəs.t̪ə.ɹɑːm/,अधस्-तरा॔म्,0
207790,7898,अधस्ताद्दिश्,n,n-----f--c,,,,/ə.ˈd̪ʰəs.t̪ɑːd̪.d̪iɕ/,अधस्ताद्-दिश्,0
207791,7899,अधस्ताल्लक्ष्मन्,a,ap----a--n,,,,/ə.ˈd̪ʰəs.t̪ɑːl.ˈləkʂ.mən/,अधस्ताल्-लक्ष्मन्,0
207792,,अधस्तान्निर्बाधम्,r,rp--------,,,,/ə.ˈd̪ʰəs.t̪ɑːn.ˈniɹ.bɑː.d̪ʰəm/,अधस्तान्-निर्बाधम्,0
207793,,अधस्तान्नाभि,r,rp--------,,,,/ə.ˈd̪ʰəs.t̪ɑːn.nɑː.bʱi/,अधस्तान्-नाभि,0
207794,169839,अधस्तात्,r,rp--------,,,,/ə.ˈd̪ʰəs.t̪ɑːt̪/,अध॔स्तात्,0
207795,7826,अधउपासन,n,n-----n--a,,,,/ə.d̪ʰəu.pɑː.sə.nə/,अध-उपासन,0
207796,7824,अधवा,n,n-----f--ā,,,,/ə.d̪ʰə.ʋɑː/,अ-धवा,0
207797,,अधईष,n,n-----n--a,,,,/əd̪ʰəiːʂə/,अध-ईष,0
207798,,अधश्चर,n,n-----m--a,,,,/əd̪ʰəɕt͡ɕəɹə/,अधश्-चर,0
207799,9626,अधेनु,a,ap----a--u,,,,/ə.d̪ʰeː.nu/,अ॔-धेनु,0
207800,7905,अधि,n,n-----f--i,,,,/ə.d̪ʰi/,अधि,0
207801,7904,अधि,n,n-----m--i,,,,/ə.d̪ʰi/,अधि,0
207802,170078,अधि,r,rp--------,,,,/ə.d̪ʰi/,अ॔धि,0
207803,,अधिबल,n,n-----n--a,,,,/ə.d̪ʰi.bə.lə/,अधि-बल,0
207804,9493,अधिभोजन,n,n-----n--a,,,,/ə.d̪ʰi.bʱoː.d͡ʑə.nə/,अ॔धि-भोजन,0
207805,,अधिभुज्,v,v----a--7- v----d--7- v----a--6- v----d--6-,,,,/ə.d̪ʰi.bʱud͡ʑ/,अधि-भुज्,0
207806,,अधिभू,n,n-----m--ū,,,,/ə.d̪ʰi.bʱuː/,अधि-भू,0
207807,9494,अधिभूत,n,n-----n--a,,,,/ə.d̪ʰi.bʱuː.t̪ə/,अधि-भूत,0
207808,9495,अधिभूतम्,r,rp--------,,,,/ə.d̪ʰi.bʱuː.t̪əm/,अधि-भूत॔म्,0
207809,,अधिब्रू,v,v----a--2- v----d--2-,,,,/ə.ˈd̪ʰib.ɹuː/,अधि-ब्रू,0
207810,,अधिबाध्,v,v----d--1- v----a--1-,,,,/ə.d̪ʰi.bɑːd̪ʰ/,अधि-बाध्,0
207811,157609,अधिचर्,v,v----d--1- v----a--1-,,,,/ə.d̪ʰi.t͡ɕəɹ/,अधि-चर्,0
207812,,अधिचर,a,ap----a--a,,,,/ə.d̪ʰi.t͡ɕə.ɹə/,अधि-चर,0
207813,2840,अधिचरण,n,n-----n--a,,,,/ə.d̪ʰi.t͡ɕə.ɹə.ɳə/,अधि-चरण,0
207814,2839,अधिचङ्क्रम,a,ap----a--a,,,,/ə.d̪ʰi.t͡ɕəŋ.kɹə.mə/,अधि-चङ्क्रम॔,0
207815,,अधिचि,v,v----a--1-,,,,/ə.d̪ʰi.t͡ɕi/,अधि-चि,0
207816,,अधिचित्तशिक्षा,n,n-----f--ā,,,,/ə.d̪ʰi.ˈt͡ɕit̪.t̪ə.ˈɕik.ʂɑː/,अधिचित्त-शिक्षा,0
207817,7992,अधिदैव,n,n-----n--a,,,,/ə.d̪ʰi.d̪ɑːi.ʋə/,अधि-दैव,0
207818,7993,अधिदैवम्,r,rp--------,,,,/ə.d̪ʰi.d̪ɑːi.ʋəm/,अधि-दैवम्,0
207819,,अधिदैवत,n,n-----n--a,,,,/ə.d̪ʰi.d̪ɑːi.ʋə.t̪ə/,अधि-दैवत,0
207820,,अधिदैवत्य,n,n-----n--a,,,,/ə.d̪ʰi.d̪ɑːi.ˈʋət̪.jə/,अधि-दैवत्य,0
207821,7994,अधिदैविक,a,ap----a--a,,,,/ə.d̪ʰi.d̪ɑːi.ʋi.kə/,अधि-दैविक,0
207822,7984,अधिदन्त,n,n-----m--a,,,,/ə.d̪ʰi.d̪ən.t̪ə/,अधि-दन्त,0
207823,7983,अधिदण्डनेतृ,n,n-----m--r,,,,/ə.d̪ʰi.ˈd̪əɳ.ɖə.neː.t̪ɹ̩/,अधि-दण्ड-नेतृ,0
207824,7988,अधिदेव,n,n-----m--a,,,,/ə.d̪ʰi.d̪eː.ʋə/,अधि-देव,0
207825,,अधिदेवम्,r,rp--------,,,,/ə.d̪ʰi.d̪eː.ʋəm/,अधि-देवम्,0
207826,7991,अधिदेवन,n,n-----n--a,,,,/ə.d̪ʰi.d̪eː.ʋə.nə/,अधि-दे॔वन,0
207827,,अधिदेवतम्,r,rp--------,,,,/ə.d̪ʰi.d̪eː.ʋə.t̪əm/,अधि-देवत॔म्,0
207828,,अधिदेवता,n,n-----f--ā,,,,/ə.d̪ʰi.d̪eː.ʋə.t̪ɑː/,अधि-देवता,0
207829,,अधिधा,v,v----a--3- v----d--3- v----a--1- v----d--1- v----a--2- v----d--4- v----a--4-,,,,/ə.d̪ʰi.d̪ʰɑː/,अधि-धा,0
207830,,अधिधृ,v,v----a--1- v----d--1-,,,,/ə.d̪ʰi.d̪ʰɹ̩/,अधि-धृ,0
207831,7986,अधिदिन,n,n-----n--a,,,,/ə.d̪ʰi.d̪i.nə/,अधि-दिन,0
207832,,अधिदिश्,v,v----a--3- v----a--6-,,,,/ə.d̪ʰi.d̪iɕ/,अधि-दिश्,0
207833,,अधिद्रु,v,v----a--1- v----d--1-,,,,/ə.ˈd̪ʰid̪.ɹu/,अधि-द्रु,0
207834,,अधिद्यो,n,n-----f--c,,,,/ə.ˈd̪ʰid̪.joː/,अ॔धि-द्यो,0
207835,7985,अधिदार्व,a,ap----a--a,,,,/ə.d̪ʰi.d̪ɑːɹ.ʋə/,अधि-दार्व,0
207836,7987,अधिदीधिति,a,ap----a--i,,,,/ə.d̪ʰi.d̪iː.d̪ʰi.t̪i/,अधि-दीधिति,0
207837,,अधिगम्,v,v----a--1- v----a--2- v----a--3- v----d--1-,,,,/ə.d̪ʰi.gəm/,अधि-गम्,0
207838,165846,अधिगम,n,n-----m--a,,,,/ə.d̪ʰi.gə.mə/,अधि-गम,0
207839,2830,अधिगमन,n,n-----n--a,,,,/ə.d̪ʰi.gə.mə.nə/,अधि-गमन,0
207840,,अधिगमनीय,a,ap----a--a,,,,/ə.d̪ʰi.gə.mə.niː.jə/,अधि-गमनीय,0
207841,,अधिगम्य,a,ap----a--a,,,,/ə.d̪ʰi.gəm.jə/,अधि-गम्य,0
207842,,अधिगन्तव्य,a,ap----a--a,,,,/ə.d̪ʰi.gən.ˈt̪əʋ.jə/,अधि-गन्तव्य,0
207843,2829,अधिगन्तृ,n,n-----m--r,,,,/ə.d̪ʰi.gən.t̪ɹ̩/,अधि-गन्तृ,0
207844,2833,अधिगर्त्य,a,ap----a--a,,,,/ə.d̪ʰi.ˈgəɹ.t̪jə/,अ॔धि-गर्त्य,0
207845,,अधिगत,a,ap----a--a,,,,/ə.d̪ʰi.gə.t̪ə/,अधि-गत,0
207846,2834,अधिगव,a,ap----a--a,,,,/ə.d̪ʰi.gə.ʋə/,अधि-गव॔,0
207847,,अधिगण्,v,v----a--0- v----d--0-,,,,/ə.d̪ʰi.gəɳ/,अधि-गण्,0
207848,,अधिगोपम्,r,rp--------,,,,/ə.d̪ʰi.goː.pəm/,अधिगोपम्,0
207849,2838,अधिग्रीवम्,r,rp--------,,,,/ə.ˈd̪ʰig.ɹiː.ʋəm/,अधि-ग्रीवम्,0
207850,,अधिगुप्त,a,ap----a--a,,,,/ə.d̪ʰi.ˈgup.t̪ə/,अधि-गुप्त,0
207851,2835,अधिगुण,a,ap----a--a,,,,/ə.d̪ʰi.gu.ɳə/,अधि-गुण,0
207852,,अधिगा,v,v----a--3- v----d--3- v----a--2- v----d--2-,,,,/ə.d̪ʰi.gɑː/,अधि-गा,0
207853,2837,अधिगृहम्,r,rp--------,,,,/ə.d̪ʰi.gɹ̩.ɦəm/,अधि-गृहम्,0
207854,,अधिहरि,r,rp--------,,,,/ə.d̪ʰi.ɦə.ɹi/,अधि-हरि,0
207855,9579,अधिहस्ति,r,rp--------,,,,/ə.d̪ʰi.ˈɦəs.t̪i/,अधि-हस्ति,0
207856,,अधिहस्त्य,n,n-----n--a,,,,/ə.d̪ʰi.ˈɦəs.t̪jə/,अधि-हस्त्य,0
207857,,अधिहु,v,v----a--3- v----d--3-,,,,/ə.d̪ʰi.ɦu/,अधि-हु,0
207858,,अधिहृ,v,v----d--9-,,,,/ə.d̪ʰi.ɦɹ̩/,अधि-हृ,0
207859,2841,अधिज,a,ap----a--a,,,,/ə.d̪ʰi.d͡ʑə/,अधि-ज,0
207860,,अधिजन्,v,v----a--1- v----d--0- v----a--0- v----d--3- v----a--0- v----a--4- v----d--2- v----d--1-,,,,/ə.d̪ʰi.d͡ʑən/,अधि-जन्,0
207861,2842,अधिजनन,n,n-----n--a,,,,/ə.d̪ʰi.d͡ʑə.nə.nə/,अधि-जनन,0
207862,,अधिजरायु,n,n-----f--u,,,,/ə.d̪ʰi.d͡ʑə.ɹɑː.ju/,अधि-जरायु,0
207863,,अधिजङ्घम्,r,rp--------,,,,/ə.d̪ʰi.d͡ʑəŋ.gʰəm/,अधि-जङ्घम्,0
207864,,अधिजि,v,v----d--1- v----d--9-,,,,/ə.d̪ʰi.d͡ʑi/,अधि-जि,0
207865,,अधिजिगांसु,a,ap----a--u,,,,/ə.d̪ʰi.d͡ʑi.gɑː̃.su/,अधि-जिगांसु,0
207866,7979,अधिजिह्व,n,n-----m--a,,,,/ə.d̪ʰi.ˈd͡ʑiɦ.ʋə/,अधि-जिह्व,0
207867,202138,अधिजिह्विका,n,n-----f--ā,,,,/ə.d̪ʰi.ˈd͡ʑiɦ.ʋi.kɑː/,अधि-जिह्विका,0
207868,7980,अधिज्य,a,ap----a--a,,,,/ə.ˈd̪ʰid͡ʑ.jə/,अ॔धि-ज्य,0
207869,7981,अधिज्योतिषम्,r,rp--------,,,,/ə.ˈd̪ʰid͡ʑ.joː.t̪i.ʂəm/,अधि-ज्योतिषम्,0
207870,7978,अधिजानु,r,rp--------,,,,/ə.d̪ʰi.d͡ʑɑː.nu/,अधि-जानु,0
207871,7908,अधिक,n,n-----n--a,,,,/ə.d̪ʰi.kə/,अधिक,0
207873,7907,अधिक,a,ap----a--a,,,,/ə.d̪ʰi.kə/,अधिक,0
207874,7912,अधिकदन्त,n,n-----m--a,,,,/ə.d̪ʰi.kə.d̪ən.t̪ə/,अधिक-दन्त,0
207875,7913,अधिकदिन,n,n-----n--a,,,,/ə.d̪ʰi.kə.d̪i.nə/,अधिक-दिन,0
207876,7909,अधिकक्षयकारिन्,a,ap----a--n,,,,/ə.d̪ʰi.ˈkək.ʂə.jə.kɑː.ɹin/,अधिक-क्षय-कारिन्,0
207877,7927,अधिकल्पिन्,n,n-----m--n,,,,/ə.d̪ʰi.ˈkəl.pin/,अधि-कल्पि॔न्,0
207878,,अधिकम्,r,rp--------,,,,/ə.d̪ʰi.kəm/,अधिकम्,0
207879,7915,अधिकमास,n,n-----m--a,,,,/ə.d̪ʰi.kə.mɑː.sə/,अधिक-मास,0
207880,7914,अधिकमांसार्मन्,n,n-----n--n,,,,/ə.d̪ʰi.kə.mɑː̃.sɑːɹ.mən/,अधिक-मांसार्मन्,0
207881,7925,अधिकन्धरम्,r,rp--------,,,,/ə.d̪ʰi.kən.d̪ʰə.ɹəm/,अधि-कन्धरम्,0
207882,7929,अधिकरण,n,n-----n--a,,,,/ə.d̪ʰi.kə.ɹə.ɳə/,अधि-करण,0
207883,7930,अधिकरण,a,ap----a--a,,,,/ə.d̪ʰi.kə.ɹə.ɳə/,अधि-करण,0
207884,2798,अधिकरणभोजक,n,n-----m--a,,,,/ə.d̪ʰi.kə.ɹə.ɳə.bʱoː.d͡ʑə.kə/,अधि-करण-भोजक,0
207885,,अधिकरणैतावत्त्व,n,n-----n--a,,,,/ə.d̪ʰi.kə.ɹə.ɳɑːi.t̪ɑː.ˈʋət̪.t̪ʋə/,अधिकरणैतावत्त्व,0
207886,,अधिकरणलेखक,n,n-----m--a,,,,/ə.d̪ʰi.kə.ɹə.ɳə.leː.kʰə.kə/,अधिकरण-लेखक,0
207887,2799,अधिकरणमण्डप,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=अधिकरणमण्डप",/ə.d̪ʰi.kə.ɹə.ɳə.ˈməɳ.ɖə.pə/,अधि-करण-मण्डप,0
207888,2800,अधिकरणमाला,n,n-----f--ā,,,,/ə.d̪ʰi.kə.ɹə.ɳə.mɑː.lɑː/,अधि-करण-माला,0
207889,2801,अधिकरणसिद्धान्त,n,n-----m--a,,,,/ə.d̪ʰi.kə.ɹə.ɳə.ˈsid̪.d̪ʰɑːn.t̪ə/,अधि-करण-सि॔द्धान्त,0
207890,,अधिकरणिक,n,n-----m--a,,,,/ə.d̪ʰi.kə.ɹə.ɳi.kə/,अधिकरणिक,0
207891,2804,अधिकरण्य,n,n-----n--a,,,,/ə.d̪ʰi.kə.ˈɹəɳ.jə/,अधि-करण्य,0
207892,7916,अधिकर्द्धि,a,ap----a--i,,,,/ə.d̪ʰi.ˈkəɹd̪.d̪ʰi/,अधिक-र्द्धि,0
207893,2806,अधिकर्मकर,n,n-----m--a,,,,/ə.d̪ʰi.ˈkəɹ.mə.kə.ɹə/,अधि-कर्मकर,0
207895,7940,अधिकर्मकृत्,n,n-----m--c,,,,/ə.d̪ʰi.ˈkəɹ.mə.kɹ̩t̪/,अधि-कर्मकृत्,0
207897,2807,अधिकर्मकृत,n,n-----m--a,,,,/ə.d̪ʰi.ˈkəɹ.mə.kɹ̩.t̪ə/,अधि-कर्म-कृत,0
207898,2805,अधिकर्मन्,n,n-----n--n,,,,/ə.d̪ʰi.ˈkəɹ.mən/,अधि-कर्मन्,0
207899,2808,अधिकर्मिक,n,n-----m--a,,,,/ə.d̪ʰi.ˈkəɹ.mi.kə/,अधिकर्मिक,0
207900,7926,अधिकर्ण,n,n-----m--a,,,,/ə.d̪ʰi.ˈkəɹ.ɳə/,अधि-कर्ण,0
207901,,अधिकर्णम्,r,rp--------,,,,/ə.d̪ʰi.ˈkəɹ.ɳəm/,अधिकर्णम्,0
207902,7919,अधिकसंवत्सर,n,n-----m--a,,,,/ə.d̪ʰi.kə.ˈsə̃.ˈʋət̪.sə.ɹə/,अधिक-संवत्सर,0
207903,7920,अधिकसाप्ततिक,a,ap----a--a,,,,/ə.d̪ʰi.kə.sɑːp.t̪ə.t̪i.kə/,अधिक-साप्ततिक,0
207904,,अधिकतिथि,a,ap----c--i,,,,/ə.d̪ʰi.kə.t̪i.t̪ʰi/,अधिक-तिथि,0
207905,,अधिकत्व,n,n-----n--a,,,,/ə.d̪ʰi.ˈkət̪.ʋə/,अधिक-त्व,0
207906,7910,अधिकता,n,n-----f--ā,,,,/ə.d̪ʰi.kə.t̪ɑː/,अधिक-ता,0
207907,,अधिकवयस्,a,ap----a-sa,,,,/ə.d̪ʰi.kə.ʋə.jəs/,अधिक-वयस्,0
207908,7917,अधिकवाक्योक्ति,n,n-----f--i,,,,/ə.d̪ʰi.kə.ʋɑːk.joːk.t̪i/,अधिक-वाक्योक्ति,0
207909,,अधिकण्ठम्,r,rp--------,,,,/ə.d̪ʰi.ˈkəɳ.ʈʰəm/,अधि-कण्ठम्,0
207910,7918,अधिकषाष्टिक,a,ap----a--a,,,,/ə.d̪ʰi.kə.ʂɑːʂ.ʈi.kə/,अधिक-षाष्टिक,0
207911,,अधिकष्ट,n,n-----n--a,,,,/ə.d̪ʰi.ˈkəʂ.ʈə/,अधि-कष्ट,0
207912,,अधिकेतनम्,r,rp--------,,,,/ə.d̪ʰi.keː.t̪ə.nəm/,अधि-केतनम्,0
207913,,अधिकोपम,a,ap----a--a,,,,/ə.d̪ʰi.koː.pə.mə/,अधिकोपम,0
207914,,अधिक्रम्,v,v----a--1- v----d--1- v----a--4- v----d--4-,,,,/ə.ˈd̪ʰik.ɹəm/,अधि-क्रम्,0
207915,2821,अधिक्रम,n,n-----m--a,,,,/ə.ˈd̪ʰik.ɹə.mə/,अधि-क्रम,0
207916,2822,अधिक्रमण,n,n-----n--a,,,,/ə.ˈd̪ʰik.ɹə.mə.ɳə/,अधि-क्रमण,0
207917,,अधिक्रीड्,v,v----a--1- v----d--1-,,,,/ə.ˈd̪ʰik.ɹiːɖ/,अधि-क्रीड्,0
207918,,अधिकाधि,a,ap----a--i,,,,/ə.d̪ʰi.kɑː.d̪ʰi/,अधिकाधि,0
207919,7923,अधिकाधिक,a,ap----a--a,,,,/ə.d̪ʰi.kɑː.d̪ʰi.kə/,अधिकाधिक,0
207920,,अधिकाक्षर,a,ap----a--a,,,,/ə.d̪ʰi.kɑːk.ʂə.ɹə/,अधिकाक्षर,0
207921,7943,अधिकार,n,n-----m--a,,,,/ə.d̪ʰi.kɑː.ɹə/,अधि-कार,0
207922,,अधिकारक,a,ap----a--a,,,,/ə.d̪ʰi.kɑː.ɹə.kə/,अधिकारक,0
207923,,अधिकारपुरुष,n,n-----m--a,,,,/ə.d̪ʰi.kɑː.ɹə.pu.ɹu.ʂə/,अधिकार-पुरुष,0
207924,,अधिकारसंग्रह,n,n-----m--a,,,,/ə.d̪ʰi.kɑː.ɹə.səŋ.gɹə.ɦə/,अधिकार-संग्रह,0
207925,2810,अधिकारस्थ,a,ap----a--a,,,,/ə.d̪ʰi.kɑː.ˈɹəs.t̪ʰə/,अधि-कार-स्थ,0
207926,,अधिकारवत्,n,n-----m--c,,,,/ə.d̪ʰi.kɑː.ɹə.ʋət̪/,अधिकार-वत्,0
207929,2812,अधिकारिन्,a,ap----a--n,,,,/ə.d̪ʰi.kɑː.ɹin/,अधि-कारिन्,0
207930,2813,अधिकारिन्,n,n-----m--n,,,,/ə.d̪ʰi.kɑː.ɹin/,अधि-कारिन्,0
207931,,अधिकारित्व,n,n-----n--a,,,,/ə.d̪ʰi.kɑː.ˈɹit̪.ʋə/,अधि-कारि-त्व,0
207932,,अधिकारिता,n,n-----f--ā,,,,/ə.d̪ʰi.kɑː.ɹi.t̪ɑː/,अधि-कारि-ता,0
207933,7928,अधिकार्म,n,n-----n--a,,,,/ə.d̪ʰi.kɑːɹ.mə/,अधि-कार्म,0
207934,,अधिकार्थ,a,ap----a--a,,,,/ə.d̪ʰi.kɑːɹ.t̪ʰə/,अधिकार्थ,0
207935,7924,अधिकार्थवचन,n,n-----n--a,,,,/ə.d̪ʰi.kɑːɹ.t̪ʰə.ʋə.t͡ɕə.nə/,अधिकार्थ-वचन,0
207936,2811,अधिकाराढ्य,a,ap----a--a,,,,/ə.d̪ʰi.kɑː.ɹɑːɖʰ.jə/,अधिकाराढ्य,0
207937,7922,अधिकाङ्ग,n,n-----n--a,,,,/ə.d̪ʰi.kɑːŋ.gə/,अधिकाङ्ग,0
207938,,अधिकाङ्ग,a,ap----a--a,,ap----f--ī=>ी,,/ə.d̪ʰi.kɑːŋ.gə/,अधिकाङ्ग,0
207939,,अधिकृ,v,v----a--0-,,,,/ə.d̪ʰi.kɹ̩/,अधि-कृ,0
207940,2816,अधिकृत,a,ap----a--a,,,,/ə.d̪ʰi.kɹ̩.t̪ə/,अधि-कृत,0
207941,7952,अधिकृत,n,n-----m--a,,,,/ə.d̪ʰi.kɹ̩.t̪ə/,अधि-कृत,0
207942,2818,अधिकृतत्व,n,n-----n--a,,,,/ə.d̪ʰi.kɹ̩.ˈt̪ət̪.ʋə/,अधि-कृत-त्व,0
207943,7954,अधिकृति,n,n-----f--i,,,,/ə.d̪ʰi.kɹ̩.t̪i/,अधि-कृति,0
207944,7955,अधिकृत्य,r,rp--------,,,,/ə.d̪ʰi.ˈkɹ̩t̪.jə/,अधि-कृत्य,0
207945,2826,अधिक्षेप,n,n-----m--a,,,,/ə.ˈd̪ʰik.ʂeː.pə/,अधि-क्षेप,0
207946,,अधिक्षि,v,v----a--1- v----a--5- v----a--9- v----d--9-,,,,/ə.ˈd̪ʰik.ʂi/,अधि-क्षि,0
207947,,अधिक्षिप्,v,v----a--6- v----d--6- v----a--4- v----d--4-,,,,/ə.ˈd̪ʰik.ʂip/,अधि-क्षिप्,0
207948,7959,अधिक्षिपदब्जनेत्र,a,ap----a--a,,,,/ə.ˈd̪ʰik.ʂi.pə.ˈd̪əb.d͡ʑə.neːt̪.ɹə/,अधिक्षिपद्-अब्ज-नेत्र,0
207949,,अधिक्षिप्त,a,ap----a--a,,,,/ə.ˈd̪ʰik.ˈʂip.t̪ə/,अधि-क्षिप्त,0
207950,2823,अधिक्षित्,n,n-----m--c,,,,/ə.ˈd̪ʰik.ʂit̪/,अधि-क्षि॔त्,0
207951,,अधिक्षिति,r,rp--------,,,,/ə.ˈd̪ʰik.ʂi.t̪i/,अधि-क्षिति,0
207952,,अधिलङ्कम्,r,rp--------,,,,/ə.d̪ʰi.ləŋ.kəm/,अधि-लङ्कम्,0
207953,,अधिलोकम्,r,rp--------,,,,/ə.d̪ʰi.loː.kəm/,अधि-लोक॔म्,0
207954,9532,अधिलोकनाथ,n,n-----m--a,,,,/ə.d̪ʰi.loː.kə.nɑː.t̪ʰə/,अधि-लोक-नाथ,0
207955,,अधिलुठ्,v,v----a--6-,,,,/ə.d̪ʰi.luʈʰ/,अधि-लुठ्,0
207956,,अधिमखम्,r,rp--------,,,,/ə.d̪ʰi.mə.kʰəm/,अधिमखम्,0
207957,,अधिमन्,v,v----a--8- v----d--4-,,,,/ə.d̪ʰi.mən/,अधि-मन्,0
207958,9496,अधिमन्थ,n,n-----m--a,,,,/ə.d̪ʰi.mən.t̪ʰə/,अधि-मन्थ,0
207959,9498,अधिमन्थन,a,ap----a--a,,,,/ə.d̪ʰi.mən.t̪ʰə.nə/,अधि-म॔न्थन,0
207960,9497,अधिमन्थन,n,n-----n--a,,,,/ə.d̪ʰi.mən.t̪ʰə.nə/,अधि-म॔न्थन,0
207961,9499,अधिमन्थित,a,ap----a--a,,,,/ə.d̪ʰi.mən.t̪ʰi.t̪ə/,अधि-मन्थित,0
207962,,अधिमित्र,n,n-----n--a,,,,/ə.d̪ʰi.ˈmit̪.ɹə/,अधिमित्र,0
207963,,अधिमित्रता,n,n-----f--ā,,,,/ə.d̪ʰi.ˈmit̪.ɹə.t̪ɑː/,अधिमित्र-ता,0
207964,,अधिमोक्ष,n,n-----m--a,,,,/ə.d̪ʰi.moːk.ʂə/,अधि-मोक्ष,0
207965,9508,अधिमुह्य,n,n-----m--a,,,,/ə.d̪ʰi.ˈmuɦ.jə/,अधि-मुह्य,0
207966,9505,अधिमुक्त,a,ap----a--a,,,,/ə.d̪ʰi.ˈmuk.t̪ə/,अधि-मुक्त,0
207967,,अधिमुक्त,n,n-----m--a,,,,/ə.d̪ʰi.ˈmuk.t̪ə/,अधि-मुक्त,0
207968,9506,अधिमुक्ति,n,n-----f--i,,,,/ə.d̪ʰi.ˈmuk.t̪i/,अधि-मुक्ति,0
207969,9507,अधिमुक्तिक,n,n-----m--a,,,,/ə.d̪ʰi.ˈmuk.t̪i.kə/,अधि-मुक्तिक,0
207970,9504,अधिमास,n,n-----m--a,,,,/ə.d̪ʰi.mɑː.sə/,अधि-मास,0
207971,9502,अधिमात्र,a,ap----a--a,,,,/ə.d̪ʰi.mɑːt̪.ɹə/,अधि-मात्र,0
207972,9503,अधिमात्रकारुणिक,n,n-----m--a,,,,/ə.d̪ʰi.mɑːt̪.ɹə.kɑː.ɹu.ɳi.kə/,अधि-मात्र-कारुणिक,0
207973,,अधिमात्रम्,r,rp--------,,,,/ə.d̪ʰi.mɑːt̪.ɹəm/,अधि-मात्रम्,0
207974,9500,अधिमांस,n,n-----m--a,,,,/ə.d̪ʰi.mɑː̃.sə/,अधि-मांस,0
207975,202136,अधिमांसक,n,n-----m--a,,,,/ə.d̪ʰi.mɑː̃.sə.kə/,अधि-मांसक,0
207976,9501,अधिमांसार्मन्,n,n-----n--n,,,,/ə.d̪ʰi.mɑː̃.sɑːɹ.mən/,अधिमांसार्मन्,0
207977,,अधिनम्,v,v----a--1- v----d--1-,,,,/ə.d̪ʰi.nəm/,अधि-नम्,0
207978,,अधिनिधा,v,v----a--3- v----d--3- v----a--1- v----d--1- v----a--2- v----d--4- v----a--4-,,,,/ə.d̪ʰi.ni.d̪ʰɑː/,अधि-नि-धा,0
207979,,अधिनिर्हन्,v,v----a--2- v----d--2- v----a--1-,,,,/ə.d̪ʰi.ˈniɹ.ɦən/,अधि-निर्-हन्,0
207980,,अधिनिर्मुच्,v,v----a--6- v----d--6-,,,,/ə.d̪ʰi.ˈniɹ.mut͡ɕ/,अधि-निर्-मुच्,0
207981,7996,अधिनिर्णिज्,a,ap----a--c,,,,/ə.d̪ʰi.ˈniɹ.ɳid͡ʑ/,अ॔धि-निर्णिज्,0
207982,,अधिनिवस्,v,v----a--4-,,,,/ə.d̪ʰi.ni.ʋəs/,अधि-नि-वस्,0
207983,,अधिनिव्यध्,v,v----a--4- v----d--4-,,,,/ə.d̪ʰi.ˈniʋ.jəd̪ʰ/,अधि-नि-व्यध्,0
207984,,अधिनिशम्,r,rp--------,,,,/ə.d̪ʰi.ni.ɕəm/,अधि-निशम्,0
207985,,अधिनिषद्,v,v----a--1- v----a--6-,,,,/ə.d̪ʰi.ni.ʂəd̪/,अधि-नि-षद्,0
207986,,अधिन्यस्,v,v----a--4- v----d--4-,,,,/ə.d̪ʰin.jəs/,अधि-न्य्-अस्,0
207987,,अधिनागम्,r,rp--------,,,,/ə.d̪ʰi.nɑː.gəm/,अधि-नागम्,0
207988,7995,अधिनाथ,n,n-----m--a,,,,/ə.d̪ʰi.nɑː.t̪ʰə/,अधि-नाथ,0
207989,,अधिनी,v,v----a--0-,,,,/ə.d̪ʰi.niː/,अधि-नी,0
207990,157312,अधिनृत्,v,v----a--4-,,,,/ə.d̪ʰi.nɹ̩t̪/,अधि-नृत्,0
207991,9484,अधिप,n,n-----m--a,,,,/ə.d̪ʰi.pə/,अधि-प,0
207992,9487,अधिपथम्,r,rp--------,,,,/ə.d̪ʰi.pə.t̪ʰəm/,अधि-पथ॔म्,0
207993,168124,अधिपति,n,n-----m--i,,,,/ə.d̪ʰi.pə.t̪i/,अ॔धि-पति,0
207994,9485,अधिपतिवती,n,n-----f--ī,,,,/ə.d̪ʰi.pə.t̪i.ʋə.t̪iː/,अ॔धि-पति-वती,0
207995,9486,अधिपत्नी,n,n-----f--ī,,,,/ə.d̪ʰi.ˈpət̪.niː/,अ॔धि-पत्नी,0
207996,,अधिपश्य,n,n-----m--a,,,,/əd̪ʰipəɕjə/,अधि-पश्य,0
207997,9490,अधिपेषण,a,ap----a--a,,,,/ə.d̪ʰi.peː.ʂə.ɳə/,अधि-पे॔षण,0
207998,,अधिप्रधाव्,v,v----a--1- v----d--1-,,,,/ə.ˈd̪ʰip.ɹə.d̪ʰɑːʋ/,अधि-प्र-धाव्,0
